TargetID,DrugID,Highest_Status,MOA,Smiles_ID,UniprotID
T86679,D0F4XB,Investigative,Inhibitor,C1=COC(=C1)C2=CC(=NC(=C2C#N)N)C3=CC=CO3,P29275
T86679,D0P7FK,Investigative,Inhibitor,C1=CC=C(C=C1)C2=NC(=C(C(=C2)C3=CC=CO3)C#N)N,P29275
T86679,D0Z8VU,Investigative,Inhibitor,CCC(C)N1C2=NC=NC(=C2N=C1Br)N,P29275
T86679,D0B0TX,Investigative,Inhibitor,CC(C)CN1C2=NC=NC(=C2N=C1Br)N,P29275
T86679,D0S6QA,Investigative,Inhibitor,CCCCN1C2=NC=NC(=C2N=C1Br)N,P29275
T86679,D0S5XP,Investigative,Inhibitor,C=CCN1C2=NC=NC(=C2N=C1Br)N,P29275
T86679,D0A6JX,Investigative,Inhibitor,C1CC(C1)N2C=NC3=C(N=CN=C32)N,P29275
T86679,D04LZN,Investigative,Inhibitor,C1CC(C1)N2C3=NC=NC(=C3N=C2Br)N,P29275
T86679,D0AI8F,Investigative,Inhibitor,C1CCC(C1)N2C3=NC=NC(=C3N=C2Br)N,P29275
T86679,D0P8MK,Investigative,Inhibitor,C1=NC(=C2C(=N1)N(C(=N2)Br)CCO)N,P29275
T86679,D0NO5E,Investigative,Inhibitor,CCOC(=O)NC1=NC(=C(S1)C(=O)C2=CC=CC=C2)C3=CC=CC=C3,P29275
T86679,D0O4KI,Investigative,Inhibitor,CCC1=NC2=C(C(=N1)C3=NC=CS3)SC=C2,P29275
T86679,D0CX7N,Investigative,Inhibitor,C1=NC(=C2C(=N1)N(C(=N2)Br)CCCO)N,P29275
T86679,D0W6FC,Investigative,Inhibitor,CC(CN1C2=NC=NC(=C2N=C1Br)N)O,P29275
T86679,D0E8RA,Investigative,Inhibitor,C1=NC(=C2C(=N1)N(C(=N2)Br)CC(CO)O)N,P29275
T86679,D00MFV,Investigative,Inhibitor,CCC(C)N1C=NC2=C(N=CN=C21)N,P29275
T86679,D0IG5E,Investigative,Inhibitor,C1CCC(C1)NC2=C3C(=NC(=N2)Cl)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CCl)O)O,P29275
T86679,D0JJ6T,Investigative,Inhibitor,C1CC2CC1CC2NC3=C4C(=NC=N3)N(C=N4)[C@H]5[C@@H]([C@@H]([C@H](O5)CO)O)O,P29275
T86679,D00JWA,Investigative,Inhibitor,CC(=O)NC1=NC(=C(C=C1)C2=CC=NC=C2)C3=CC=CO3,P29275
T86679,D05XGF,Investigative,Inhibitor,CCCN1C(=O)C2=C(NC1=O)N=C(N2)C3=CC=C(C=C3)S(=O)(=O)N4CCN(CC4)CC5=CC=C(C=C5)Cl,P29275
T86679,D0W6TG,Investigative,Inhibitor,CCN1C(=O)C2=C(NC1=O)N=C(N2)C3=CC=C(C=C3)S(=O)(=O)N4CCN(CC4)CC5=CC=C(C=C5)C(F)(F)F,P29275
T86679,D0Y9WZ,Investigative,Inhibitor,CCCN1C(=O)C2=C(C=C(N2)C3=CC=C(C=C3)OCC(=O)NCCO)N(C1=O)C,P29275
T86679,D08FOT,Investigative,Inhibitor,CCCN1C(=O)C2=C(NC1=O)N=C(N2)C3=CC=C(C=C3)S(=O)(=O)O,P29275
T86679,D0PB2W,Investigative,Inhibitor,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCO,P29275
T86679,D0O1CW,Investigative,Inhibitor,CCOC1=CC=CC2=C(N=C(N=C21)N=C(N)N)C,P29275
T86679,D0Y2RM,Investigative,Inhibitor,C1=NC2=C(NC(=O)N=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,P29275
T86679,D03KKK,Investigative,Inhibitor,CCCN1C2=C(C(=O)N(C1=O)CCC)NC=N2,P29275
T86679,D0M5TM,Investigative,Inhibitor,CN1C(=NC2=C(N=CN=C21)N)C3=CC(=CC=C3)F,P29275
T86679,D07HNM,Investigative,Inhibitor,C=CCN1C2=C(C(=O)N(C1=O)CC=C)NC=N2,P29275
T86679,D02RMR,Investigative,Inhibitor,CCN1C2=C(C(=O)N(C1=O)CC)NC=N2,P29275
T86679,D08MRB,Investigative,Inhibitor,Cl,P29275
T86679,D0VB6X,Investigative,Inhibitor,Cl,P29275
T86679,D0B1RV,Investigative,Inhibitor,C1CCC(C1)C2=NC3=C(N2)C(=NC4=CC=CC=C43)N,P29275
T86679,D0F1AS,Investigative,Inhibitor,[2H][13C]([2H])([2H])N1C(=O)C2=C(NC1=O)N=CN2,P29275
T86679,D0LP5G,Investigative,Inhibitor,C1=CC=C(C=C1)C2=NC3=C(N2)C(=NC4=CC=CC=C43)N,P29275
T86679,D07DNX,Investigative,Inhibitor,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CC=C(C=C3)S(=O)(=O)N(C)CCN(C)C,P29275
T86679,D0E4WF,Terminated,Inhibitor,CSC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,P29275
T86679,D0HE1P,Preclinical,Agonist,C1CC1COC2=CC=C(C=C2)C3=C(C(=NC(=C3C#N)SCC(=O)N)N)C#N,P29275
T86679,D08ECB,Preclinical,Antagonist,C1=CC(=CN=C1)NC2=NC=C(C(=N2)C3=CC=CO3)C4=NC=NC=C4,P29275
T86679,D07ESH,Discontinued in Phase 3,Antagonist,C1=CC=C(C=C1)CCN2C3=C(C=N2)C4=NC(=NN4C(=N3)N)C5=CC=CO5,P29275
T86679,D0M3IN,Phase 1,Antagonist,C1=NC2=C(N1)C(=O)NC(=O)N2,P29275
T86679,D0L5VS,Phase 1,Inhibitor,CCCN1C2=C(C(=O)N(C1=O)CCC)N(C(=N2)C3=CC(=C(C=C3)OC)OC)C,P29275
T86679,D0G4CF,Phase 1,Modulator,CCCN1C(=O)C2=C(N=C(N2)C3=CN(N=C3)CC4=CC(=CC=C4)C(F)(F)F)N(C1=O)CC,P29275
T86679,D0HF2D,Phase 1,Antagonist,,P29275
T86679,D04UBI,Phase 1/2,Antagonist,,P29275
T86679,D0W9NO,Phase 2,Agonist,CCCCCCC#CC1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,P29275
T86679,D06IAR,Approved,Modulator,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,P29275
T86679,D0NI0C,Approved,Modulator,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,P29275
T86679,D0Y6GJ,Terminated,Inhibitor,C1=COC(=C1)C2=NN3C(=NC(=NC3=N2)NCCC4=CC=C(C=C4)O)N,P29275
T77365,D0W4HJ,Investigative,Modulator,CN1C(=NC2=C1C(=O)N(C(=O)N2CCCO)CC#C)/C=C/C3=CC(=CC=C3)OC,P29274
T77365,D01VEU,Investigative,Inhibitor,CCN1C(=NC2=C(N=CN=C21)N)C#CC3=CC=CC=C3,P29274
T77365,D02EAO,Investigative,Inhibitor,C1CCC(CC1)NC2=NC(=NC3=C2NC=N3)NC4=CC=CC=C4,P29274
T77365,D0P5ZE,Investigative,Inhibitor,C1CCC(CC1)NC2=NC(=NC3=C2NC=N3)OC4=CC=CC=C4,P29274
T77365,D08LZN,Investigative,Inhibitor,C1CCC(CC1)NC2=NC(=NC3=C2NC=N3)SC4=CC=CC=C4,P29274
T77365,D00YOM,Investigative,Inhibitor,CC1=NC2=C(C=C1)C(=O)C(=CN2)CC3=CC=CC=C3,P29274
T77365,D08SJF,Investigative,Inhibitor,CC1=NC2=NC=C(C(=C2C=C1)N=[N+]=[N-])CC3=CC=CC=C3,P29274
T77365,D08RGW,Investigative,Inhibitor,CC1=NC2=C(C=C1)C(=S)C(=CN2)CC3=CC=CC=C3,P29274
T77365,D0J6PQ,Investigative,Inhibitor,C1=CC=C(C=C1)N2C=NC3=C(N=C(N=C32)N)C4=CC=CO4,P29274
T77365,D0D3WR,Investigative,Inhibitor,C1=CC=C(C=C1)CN2C=NC3=C(N=C(N=C32)N)C4=CC=CO4,P29274
T77365,D04JDQ,Investigative,Inhibitor,C1=CC=C(C=C1)CCN2C=NC3=C(N=C(N=C32)N)C4=CC=CO4,P29274
T77365,D02BGA,Investigative,Inhibitor,CN1C2=NC=NC(=C2N=C1N3N=CC=N3)N,P29274
T77365,D0PU6F,Investigative,Inhibitor,C1=CC=C2C(=C1)NC(=N2)C3=NC4=CC=CC=C4N=C3,P29274
T77365,D09VRX,Investigative,Inhibitor,CC1=C2C(=CC=C1)NC(=N2)C3=NC4=CC=CC=C4N=C3,P29274
T77365,D0OX0V,Investigative,Inhibitor,CCSC1=CC=CC2=C1N=C(N2)C3=NC4=CC=CC=C4N=C3,P29274
T77365,D02VQK,Investigative,Inhibitor,COC1=CC=C(C=C1)C(=O)NC2=NC(=CS2)C3=CC=CC=C3,P29274
T77365,D0YR1V,Investigative,Inhibitor,CCCCC1=NC2=C(C3=NC(=NN13)C4=CC=CC=C4)NC=N2,P29274
T77365,D0P7CS,Investigative,Inhibitor,COC1=CC=C(C=C1)C(=O)NC2=NC(=NS2)C3=CC=CC=C3,P29274
T77365,D0Y7HG,Investigative,Inhibitor,C1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,P29274
T77365,D0HK5B,Investigative,Inhibitor,C1=CC=C(C=C1)CCCN2C3=C(C=N2)C4=NC(=NN4C(=N3)N)C5=CC=CO5,P29274
T77365,D0I6XA,Investigative,Inhibitor,,P29274
T77365,D0QD3O,Investigative,Inhibitor,C1=CC=C(C=C1)C2=CC(=NC(=N2)N)C3=CC=CC=C3,P29274
T77365,D00HYS,Investigative,Inhibitor,C1=CC=C(C=C1)C2=C(C(=NC(=N2)N)C3=CC=CC=C3)C#N,P29274
T77365,D00NYG,Investigative,Inhibitor,C1=CC=C(C=C1)C2=C(C(=NC(=N2)C3=CC=CC=C3)N)C#N,P29274
T77365,D08INY,Investigative,Inhibitor,C1=CC=C(C=C1)C2=CC(=NC(=N2)C3=CC=CC=C3)N,P29274
T77365,D08CIY,Investigative,Inhibitor,C1=CN(N=C1)C2=NC(=NC(=C2)N)C3=CC=CO3,P29274
T77365,D04TTP,Investigative,Inhibitor,C1=CN=CC2=C1C3=C(C(=C(C=C3N2)Br)O)Br,P29274
T77365,D0KJ3H,Investigative,Inhibitor,C1=CC=C2C(=C1)C=C(N2)CCOC3=NC(=C4C(=N3)N(C=N4)[C@H]5[C@@H]([C@@H]([C@H](O5)CO)O)O)N,P29274
T77365,D00ASZ,Investigative,Inhibitor,C1=CNC=C1CCOC2=NC(=C3C(=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)N,P29274
T77365,D06RCT,Investigative,Inhibitor,C1=CC=C2C(=C1)C(=CN2)CCOC3=NC(=C4C(=N3)N(C=N4)[C@H]5[C@@H]([C@@H]([C@H](O5)CO)O)O)N,P29274
T77365,D0I7HL,Investigative,Inhibitor,C1=CC=C(C=C1)CCCOC2=NC(=C3C(=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)N,P29274
T77365,D0G6VT,Investigative,Inhibitor,C1=CC2=C(C=C1I)C(=CN2)CCOC3=NC(=C4C(=N3)N(C=N4)[C@H]5[C@@H]([C@@H]([C@H](O5)CO)O)O)N,P29274
T77365,D0L6YI,Investigative,Inhibitor,C1=CC2=C(C=C1Br)C(=CN2)CCOC3=NC(=C4C(=N3)N(C=N4)[C@H]5[C@@H]([C@@H]([C@H](O5)CO)O)O)N,P29274
T77365,D0Q1RD,Investigative,Inhibitor,C1=CC2=C(C=C1Cl)C(=CN2)CCOC3=NC(=C4C(=N3)N(C=N4)[C@H]5[C@@H]([C@@H]([C@H](O5)CO)O)O)N,P29274
T77365,D0I1IW,Investigative,Inhibitor,C1=CC2=C(C=C1F)C(=CN2)CCOC3=NC(=C4C(=N3)N(C=N4)[C@H]5[C@@H]([C@@H]([C@H](O5)CO)O)O)N,P29274
T77365,D0QN4U,Investigative,Inhibitor,C1=CC2=C(C(=C1)Br)NC=C2CCOC3=NC(=C4C(=N3)N(C=N4)[C@H]5[C@@H]([C@@H]([C@H](O5)CO)O)O)N,P29274
T77365,D03HBG,Investigative,Inhibitor,C1=CC2=C(C(=C1)Br)C(=CN2)CCOC3=NC(=C4C(=N3)N(C=N4)[C@H]5[C@@H]([C@@H]([C@H](O5)CO)O)O)N,P29274
T77365,D0G6BI,Investigative,Inhibitor,C1=CC2=C(C=C1Br)NC=C2CCOC3=NC(=C4C(=N3)N(C=N4)[C@H]5[C@@H]([C@@H]([C@H](O5)CO)O)O)N,P29274
T77365,D02JMR,Investigative,Inhibitor,C1=CC2=C(C=C1Cl)NC=C2CCOC3=NC(=C4C(=N3)N(C=N4)[C@H]5[C@@H]([C@@H]([C@H](O5)CO)O)O)N,P29274
T77365,D0Q5CS,Investigative,Inhibitor,C1=CC=C2C(=C1)C(=CN2)CCOC3=NC(=C4C(=N3)N(C=N4)[C@H]5[C@@H]([C@@H]([C@H](O5)C(=N)N)O)O)N,P29274
T77365,D0P0BV,Investigative,Inhibitor,C1=CC2=C(C=C1O)C(=CN2)CCOC3=NC(=C4C(=N3)N(C=N4)[C@H]5[C@@H]([C@@H]([C@H](O5)CO)O)O)N,P29274
T77365,D09VOP,Investigative,Inhibitor,COC1=CC2=C(C=C1)NC=C2CCOC3=NC(=C4C(=N3)N(C=N4)[C@H]5[C@@H]([C@@H]([C@H](O5)CO)O)O)N,P29274
T77365,D07HVJ,Investigative,Inhibitor,C1=CC=C2C(=C1)N=CN2CCOC3=NC(=C4C(=N3)N(C=N4)[C@H]5[C@@H]([C@@H]([C@H](O5)CO)O)O)N,P29274
T77365,D01VXC,Investigative,Inhibitor,CCC(=O)NC1=NC(=CC(=N1)C2=CC=CC=C2)C3=CC=CC=C3,P29274
T77365,D0B8RQ,Investigative,Inhibitor,CCC(C)C(=O)NC1=NC(=NC(=C1)C2=CC=CC=C2)C3=CC=CC=C3,P29274
T77365,D0ZV1T,Investigative,Inhibitor,CCC(CC)C(=O)NC1=NC(=NC(=C1)C2=CC=CC=C2)C3=CC=CC=C3,P29274
T77365,D08EZI,Investigative,Inhibitor,CC(C)CC(=O)NC1=NC(=NC(=C1)C2=CC=CC=C2)C3=CC=CC=C3,P29274
T77365,D09HAM,Investigative,Inhibitor,C1=CC=C(C=C1)N2C=C3C4=CC=CC=C4N=C(C3=N2)N,P29274
T77365,D02TEW,Investigative,Inhibitor,CC1=CC=C(C=C1)N2C=C3C4=CC=CC=C4N=C(C3=N2)N,P29274
T77365,D04PJO,Investigative,Inhibitor,CC1=CC(=CC=C1)N2C=C3C4=CC=CC=C4N=C(C3=N2)N,P29274
T77365,D00GQI,Investigative,Inhibitor,CC(C)C(=O)NC1=NC(=NC(=C1)C2=CC=CC=C2)C3=CC=CC=C3,P29274
T77365,D08HBH,Investigative,Inhibitor,CCCC(=O)NC1=NC(=NC(=C1)C2=CC=CC=C2)C3=CC=CC=C3,P29274
T77365,D02HYT,Investigative,Inhibitor,CCC(=O)NC1=NC(=NC(=C1)C2=CC=CC=C2)C3=CC=CC=C3,P29274
T77365,D0Z3XC,Investigative,Inhibitor,CC(=O)NC1=NC(=NC(=C1)C2=CC=CC=C2)C3=CC=CC=C3,P29274
T77365,D00OFN,Investigative,Inhibitor,CCSC1=NC(=NC(=N1)N)C2=CC=CC=C2,P29274
T77365,D06NQD,Investigative,Inhibitor,CC1=CC=C(C=C1)C2=CC(=NC(=C2C#N)N)C3=CC=CC=C3,P29274
T77365,D01NHH,Investigative,Inhibitor,CC(C)(C)C1=NC2=C(N1)C(=CC(=N2)C3=CC=CC=C3)C4=CC=CC=C4,P29274
T77365,D02FLH,Investigative,Inhibitor,CCCC1=NC2=C(N1)C(=CC(=N2)C3=CC=CC=C3)C4=CC=CC=C4,P29274
T77365,D00NFW,Investigative,Inhibitor,CCC1=NC2=C(N1)C(=CC(=N2)C3=CC=CC=C3)C4=CC=CC=C4,P29274
T77365,D0I2EQ,Investigative,Inhibitor,CC1=NC2=C(N1)C(=CC(=N2)C3=CC=CC=C3)C4=CC=CC=C4,P29274
T77365,D0N1QP,Investigative,Inhibitor,C1=CC=C(C=C1)C2=CC(=NC3=C2NC=N3)C4=CC=CC=C4,P29274
T77365,D0ZW9L,Investigative,Inhibitor,C1=CC=C(C=C1)C2=CC(=NC3=C2NC(=O)N3)C4=CC=CC=C4,P29274
T77365,D0RZ2M,Investigative,Inhibitor,C1=CC=C(C=C1)C2=C3C(=NC(=N2)C4=CC=CC=C4)N=CN3,P29274
T77365,D09IRV,Investigative,Inhibitor,C1CCC(CC1)C2=NC3=NC(=NC(=C3N2)C4=CC=CC=C4)C5=CC=CC=C5,P29274
T77365,D0WI4D,Investigative,Inhibitor,C1CCC(C1)C2=NC3=NC(=NC(=C3N2)C4=CC=CC=C4)C5=CC=CC=C5,P29274
T77365,D0LP5V,Investigative,Inhibitor,CC(C)C1=NC2=NC(=NC(=C2N1)C3=CC=CC=C3)C4=CC=CC=C4,P29274
T77365,D0W3MT,Investigative,Inhibitor,CCCC1=NC2=NC(=NC(=C2N1)C3=CC=CC=C3)C4=CC=CC=C4,P29274
T77365,D0E7YE,Investigative,Inhibitor,C1=CC=C(C=C1)C2=C3C(=NC(=N2)C4=CC=CC=C4)N=C(N3)C5=CC=CC=C5,P29274
T77365,D08JUQ,Investigative,Inhibitor,CC1=CC=C(C=C1)C2=NC(=C3C(=N2)N=CN3)C4=CC=CC=C4,P29274
T77365,D0L2MN,Investigative,Inhibitor,C1=CC=C(C=C1)C2=C3C(=NC(=N2)C4=CC=C(C=C4)Cl)N=CN3,P29274
T77365,D0N1QO,Investigative,Inhibitor,COC1=CC=C(C=C1)C#CC2=NC(=C3C(=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)NOC,P29274
T77365,D08JYX,Investigative,Inhibitor,CC(=O)C1=CC=C(C=C1)C#CC2=NC(=C3C(=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)NOC,P29274
T77365,D0KT3L,Investigative,Inhibitor,CONC1=C2C(=NC(=N1)C#CC3=CC=C(C=C3)F)N(C=N2)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,P29274
T77365,D0B0QW,Investigative,Inhibitor,CCCCCC1=CC=C(C=C1)C#CC2=NC(=C3C(=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)NOC,P29274
T77365,D03FVK,Investigative,Inhibitor,CONC1=C2C(=NC(=N1)C#CC3=CC=NC=C3)N(C=N2)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,P29274
T77365,D0Y6HQ,Investigative,Inhibitor,CONC1=C2C(=NC(=N1)C#CC3=CN=CC=C3)N(C=N2)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,P29274
T77365,D0G5ZF,Investigative,Inhibitor,CONC1=C2C(=NC(=N1)C#CC3=CC=CC=N3)N(C=N2)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,P29274
T77365,D07IPZ,Investigative,Inhibitor,CC(CC#CC1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NOC)O,P29274
T77365,D0E4LB,Investigative,Inhibitor,CONC1=C2C(=NC(=N1)C#CCCCC#N)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,P29274
T77365,D0Q3LM,Investigative,Inhibitor,CONC1=C2C(=NC(=N1)C#C[Si](C)(C)C)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,P29274
T77365,D01PGY,Investigative,Inhibitor,CCCCC#CC1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NOC,P29274
T77365,D01VXP,Investigative,Inhibitor,CONC1=C2C(=NC(=N1)C#C)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,P29274
T77365,D03POP,Investigative,Inhibitor,CONC1=C2C(=NC(=N1)C#CC3=CC=CC=C3)N(C=N2)[C@H]4[C@@H]([C@@H]([C@@H](O4)CO)O)O,P29274
T77365,D04JIR,Investigative,Inhibitor,CN1C=NC2=C(N=CN=C21)N,P29274
T77365,D03JFX,Investigative,Inhibitor,CCN1C=NC2=C(N=CN=C21)N,P29274
T77365,D0N2VO,Investigative,Inhibitor,C1=CC=C(C=C1)C2=CC(=NC(=C2C#N)N)C3=CC=CC=C3,P29274
T77365,D0BC7P,Investigative,Inhibitor,C1=CC=C(C=C1)C2=NC(=C(C(=C2)C3=CC=CS3)C#N)N,P29274
T77365,D0KM0Y,Investigative,Inhibitor,C1=CC=C(C=C1)C2=CC(=NC(=C2C#N)N)C3=CC=CS3,P29274
T77365,D04ZTH,Investigative,Inhibitor,C1=CSC(=C1)C2=CC(=NC(=C2C#N)N)C3=CC=CS3,P29274
T77365,D0B3NZ,Investigative,Inhibitor,C1=CC=C(C=C1)C2=C(SC(=N2)NC(=O)C3=CC=CC=C3)C(=O)C4=CC=CC=C4,P29274
T77365,D0W8RB,Investigative,Inhibitor,C=CCCN1C2=NC=NC(=C2N=C1Br)N,P29274
T77365,D0B3UE,Investigative,Inhibitor,C1CCC(C1)N2C=NC3=C(N=CN=C32)N,P29274
T77365,D01QBK,Investigative,Inhibitor,C1CCC(CC1)N2C3=NC=NC(=C3N=C2Br)N,P29274
T77365,D04AGC,Investigative,Inhibitor,C1=CC=C(C=C1)C(C2=CC(=NC3=CC=CC=C32)C(F)(F)F)O,P29274
T77365,D09UDF,Investigative,Inhibitor,C1=CSC(=C1)C2=NC(=NC3=C2SC=C3)Cl,P29274
T77365,D0UM6O,Investigative,Inhibitor,C1=CSC2=C1N=C(N=C2C3=NC=CS3)Cl,P29274
T77365,D0CB9B,Investigative,Inhibitor,C1=CSC2=C1N=C(N=C2C3=NC=CS3)N,P29274
T77365,D0QN5I,Investigative,Inhibitor,C1=COC(=C1)C2=NC(=NC3=C2SC=C3)N,P29274
T77365,D0J6ME,Investigative,Inhibitor,CCC1=NC2=C(C(=N1)C3=CC=CC=N3)SC=C2,P29274
T77365,D0Y7AV,Investigative,Inhibitor,CCC1=NC2=C(C(=N1)C3=COC=C3)SC=C2,P29274
T77365,D05TFM,Investigative,Inhibitor,CCC1=NC2=C(C(=N1)C3=CC=CO3)SC=C2,P29274
T77365,D07YKU,Investigative,Inhibitor,CCC1=NC2=C(C(=N1)C3=CC=CS3)SC=C2,P29274
T77365,D02RBK,Investigative,Inhibitor,C1=CC=C(C=C1)CN2C3=NC=NC(=C3N=C2Br)N,P29274
T77365,D00CJJ,Investigative,Inhibitor,C1=CC=C(C=C1)CCN2C3=NC=NC(=C3N=C2Br)N,P29274
T77365,D0O6NS,Investigative,Inhibitor,C1=NC(=C2C(=N1)N=C(N2)Br)N,P29274
T77365,D0A0VT,Investigative,Inhibitor,CCCN1C=NC2=NC=NC(=C21)N,P29274
T77365,D0Z2QM,Investigative,Inhibitor,CC(C)N1C=NC2=NC=NC(=C21)N,P29274
T77365,D04YUM,Investigative,Inhibitor,CCCCN1C=NC2=C(N=CN=C21)N,P29274
T77365,D0E4UT,Investigative,Inhibitor,C=CCCN1C=NC2=C(N=CN=C21)N,P29274
T77365,D0OR5V,Investigative,Inhibitor,C1CC1N2C=NC3=C(N=CN=C32)N,P29274
T77365,D0V7MX,Investigative,Inhibitor,C1CCCC(CC1)N2C=NC3=C(N=CN=C32)N,P29274
T77365,D0N8RM,Investigative,Inhibitor,C1=NC(=C2C(=N1)N(C=N2)CCO)N,P29274
T77365,D0C1PS,Investigative,Inhibitor,C1=NC(=C2C(=N1)N(C=N2)CCCO)N,P29274
T77365,D0Q6KO,Investigative,Inhibitor,CC(CN1C=NC2=C(N=CN=C21)N)O,P29274
T77365,D02XPR,Investigative,Inhibitor,C1=NC(=C2C(=N1)N(C=N2)C[C@@H](CO)O)N,P29274
T77365,D0S4JI,Investigative,Inhibitor,C1=CC=C(C=C1)CN2C=NC3=C(N=CN=C32)N,P29274
T77365,D0E2FV,Investigative,Inhibitor,C1=CC=C(C=C1)CCN2C=NC3=C(N=CN=C32)N,P29274
T77365,D04XLX,Investigative,Inhibitor,C1=CC=C(C=C1)CNC(=O)N2C=NC3=C(N=C(N=C32)N)C4=CC=CC=C4,P29274
T77365,D05ZRR,Investigative,Inhibitor,C1=CC(=CC(=C1)N)CN2C=NC3=C(N=C(N=C32)N)C4=CC=CO4,P29274
T77365,D08AXT,Investigative,Inhibitor,C1=COC(=C1)C2=C3C(=NC(=N2)N)N(C=N3)CC4=CC=C(C=C4)[N+](=O)[O-],P29274
T77365,D02NBB,Investigative,Inhibitor,C1=CC(=CC(=C1)[N+](=O)[O-])CN2C=NC3=C(N=C(N=C32)N)C4=CC=CO4,P29274
T77365,D00MPA,Investigative,Inhibitor,C1=COC(=C1)C2=C3C(=NC(=N2)N)N=CN3,P29274
T77365,D0W5CZ,Investigative,Inhibitor,C1=COC(=C1)C2=C3C=CNC3=NC(=N2)N,P29274
T77365,D01XGG,Investigative,Inhibitor,CC(=O)NC1=CC2=C(C=CC(=C2O1)OC)C3=CC=CC=C3,P29274
T77365,D08ZOV,Investigative,Inhibitor,COC1=C2C(=C(C=C1)C3=CC=CC=C3)C=C(O2)NC(=O)OC,P29274
T77365,D0H0AO,Investigative,Inhibitor,COC1=C2C(=C(C=C1)C3=CC=CC=C3)C=C(O2)NC(=O)OC4=CC=CC=C4,P29274
T77365,D0H5HP,Investigative,Inhibitor,C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)Cl)N,P29274
T77365,D0L4WN,Investigative,Inhibitor,C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)N)N,P29274
T77365,D02XMQ,Investigative,Inhibitor,COC1=C2C(=C(C=C1)N)C(=O)C3=CC=CC=C3C2=O,P29274
T77365,D01VJT,Investigative,Inhibitor,C1=CC=C(C=C1)SC2=CC(=C(C3=C2C(=O)C4=CC=CC=C4C3=O)N)SC5=CC=CC=C5,P29274
T77365,D05OUG,Investigative,Inhibitor,C1=CC=C(C=C1)OC2=C(C3=C(C=C2)C(=O)C4=CC=CC=C4C3=O)N,P29274
T77365,D0C8ON,Investigative,Inhibitor,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)N,P29274
T77365,D06PYV,Investigative,Inhibitor,CC1=CC(=CC=C1)NC2=C(C(=O)C3=CC=CC=C3C2=O)N,P29274
T77365,D03LJX,Investigative,Inhibitor,C1=CC=C(C=C1)C(=O)C2=C(C3=C(O2)C=CC(=C3)Br)N,P29274
T77365,D0ZD4M,Investigative,Inhibitor,CC1=CC=C(C=C1)N2C(=O)C3=C(C2=O)C(=CC=C3)N,P29274
T77365,D0I6MT,Investigative,Inhibitor,C1=CC=C(C=C1)CN2C=NC3=C(N=C(N=C32)C4=CC=CC=C4)NC5=CC=C(C=C5)N,P29274
T77365,D04MMG,Investigative,Inhibitor,C1=CC=C(C=C1)CN2C=NC3=C(N=C(N=C32)C4=CC=CC=C4)NC5=CC=C(C=C5)[N+](=O)[O-],P29274
T77365,D08GLJ,Investigative,Inhibitor,CC1=NC2=C(N1)C(=O)N(C(=O)N2C)C,P29274
T77365,D0M8NW,Investigative,Inhibitor,CC(=O)NCCC1=C2C3=C(C=CN=C3C4=C1SC=N4)C5=CC=CC=C5N2,P29274
T77365,D0F9JF,Investigative,Inhibitor,C1CCC(=C(C1)CC(=O)O)N2C(=O)C=CC(=N2)C3=C4C=CC=CN4N=C3C5=CC=CC=C5,P29274
